timestamp,open,low,high,close,volume
2021-11-01 09:00:00,101,101,102,101,0
2021-11-01 09:01:00,102,101,102,101,84600
2021-11-01 09:02:00,101,101,102,102,59300
2021-11-01 09:03:00,102,101,102,101,157400
2021-11-01 09:04:00,101,101,101,101,6000
2021-11-01 09:05:00,101,101,101,101,0
2021-11-01 09:06:00,102,102,102,102,22500
2021-11-01 09:07:00,102,102,102,102,3500
2021-11-01 09:08:00,102,102,102,102,0
2021-11-01 09:09:00,102,102,102,102,26100
2021-11-01 09:10:00,101,101,101,101,168400
2021-11-01 09:11:00,101,101,101,101,0
2021-11-01 09:12:00,101,101,101,101,7700
2021-11-01 09:13:00,101,101,101,101,32600
2021-11-01 09:14:00,101,101,101,101,24200
2021-11-01 09:15:00,101,101,101,101,54700
2021-11-01 09:16:00,101,101,102,102,64300
2021-11-01 09:17:00,101,101,102,102,24700
2021-11-01 09:18:00,102,102,102,102,8000
2021-11-01 09:19:00,101,101,101,101,26200
2021-11-01 09:20:00,101,101,101,101,15000
2021-11-01 09:21:00,101,101,101,101,14000
2021-11-01 09:22:00,101,101,101,101,0
2021-11-01 09:23:00,101,101,101,101,0
2021-11-01 09:24:00,101,101,101,101,113500
2021-11-01 09:25:00,101,101,101,101,34000
2021-11-01 09:26:00,101,101,101,101,0
2021-11-01 09:27:00,101,101,101,101,5700
2021-11-01 09:28:00,101,101,101,101,100
2021-11-01 09:29:00,101,101,101,101,10000
2021-11-01 09:30:00,101,101,101,101,700
2021-11-01 09:31:00,101,101,101,101,5000
2021-11-01 09:32:00,101,101,101,101,1800
2021-11-01 09:33:00,101,101,101,101,0
2021-11-01 09:34:00,101,101,101,101,9000
2021-11-01 09:35:00,101,101,101,101,0
2021-11-01 09:36:00,101,101,101,101,0
2021-11-01 09:37:00,101,101,101,101,0
2021-11-01 09:38:00,101,101,101,101,1000
2021-11-01 09:39:00,101,101,101,101,0
2021-11-01 09:40:00,101,101,101,101,200
2021-11-01 09:41:00,101,101,101,101,100
2021-11-01 09:42:00,101,101,101,101,100
2021-11-01 09:43:00,101,101,101,101,0
2021-11-01 09:44:00,100,100,100,100,280000
2021-11-01 09:45:00,100,100,100,100,0
2021-11-01 09:46:00,100,100,100,100,0
2021-11-01 09:47:00,100,100,100,100,0
2021-11-01 09:48:00,100,100,100,100,100
2021-11-01 09:49:00,100,100,100,100,6000
2021-11-01 09:50:00,100,100,101,101,55000
2021-11-01 09:51:00,101,100,101,100,301000
2021-11-01 09:52:00,101,100,101,100,0
2021-11-01 09:53:00,101,100,101,100,0
2021-11-01 09:54:00,101,100,101,100,0
2021-11-01 09:55:00,101,100,101,100,0
2021-11-01 09:56:00,100,99,100,99,25900
2021-11-01 09:57:00,99,99,99,99,600
2021-11-01 09:58:00,99,99,100,100,6300
2021-11-01 09:59:00,100,100,100,100,54800
2021-11-01 10:00:00,100,100,100,100,54300
2021-11-01 10:01:00,100,100,100,100,0
2021-11-01 10:02:00,100,100,100,100,2500
2021-11-01 10:03:00,100,99,100,99,227500
2021-11-01 10:04:00,99,99,99,99,20000
2021-11-01 10:05:00,100,100,100,100,7200
2021-11-01 10:06:00,100,100,100,100,0
2021-11-01 10:07:00,101,101,101,101,30000
2021-11-01 10:08:00,101,101,101,101,0
2021-11-01 10:09:00,101,101,101,101,500
2021-11-01 10:10:00,101,101,101,101,0
2021-11-01 10:11:00,101,101,101,101,15000
2021-11-01 10:12:00,101,101,101,101,0
2021-11-01 10:13:00,101,101,101,101,1600
2021-11-01 10:14:00,100,100,100,100,51700
2021-11-01 10:15:00,100,100,100,100,151200
2021-11-01 10:16:00,100,100,100,100,10000
2021-11-01 10:17:00,100,100,100,100,0
2021-11-01 10:18:00,100,100,100,100,0
2021-11-01 10:19:00,100,100,100,100,0
2021-11-01 10:20:00,100,100,100,100,0
2021-11-01 10:21:00,100,100,100,100,7000
2021-11-01 10:22:00,100,100,100,100,0
2021-11-01 10:23:00,100,100,100,100,0
2021-11-01 10:24:00,100,100,100,100,0
2021-11-01 10:25:00,100,100,100,100,25000
2021-11-01 10:26:00,100,100,100,100,0
2021-11-01 10:27:00,100,100,100,100,4000
2021-11-01 10:28:00,101,101,101,101,100
2021-11-01 10:29:00,101,101,101,101,100
2021-11-01 10:30:00,101,101,101,101,0
2021-11-01 10:31:00,101,101,101,101,0
2021-11-01 10:32:00,101,101,101,101,0
2021-11-01 10:33:00,101,100,101,100,700
2021-11-01 10:34:00,100,100,100,100,30000
2021-11-01 10:35:00,100,100,100,100,16100
2021-11-01 10:36:00,100,100,100,100,4500
2021-11-01 10:37:00,100,100,100,100,0
2021-11-01 10:38:00,100,100,100,100,0
2021-11-01 10:39:00,100,100,100,100,0
2021-11-01 10:40:00,100,100,100,100,0
2021-11-01 10:41:00,100,100,100,100,0
2021-11-01 10:42:00,100,100,100,100,0
2021-11-01 10:43:00,100,100,100,100,60000
2021-11-01 10:44:00,100,100,100,100,0
2021-11-01 10:45:00,100,100,100,100,0
2021-11-01 10:46:00,100,100,100,100,20000
2021-11-01 10:47:00,100,100,100,100,0
2021-11-01 10:48:00,100,100,100,100,200
2021-11-01 10:49:00,100,100,100,100,20000
2021-11-01 10:50:00,100,100,100,100,0
2021-11-01 10:51:00,100,100,100,100,0
2021-11-01 10:52:00,101,101,101,101,100
2021-11-01 10:53:00,101,101,101,101,0
2021-11-01 10:54:00,101,101,101,101,0
2021-11-01 10:55:00,101,100,101,100,57900
2021-11-01 10:56:00,101,100,101,100,0
2021-11-01 10:57:00,101,100,101,100,0
2021-11-01 10:58:00,101,100,101,100,0
2021-11-01 10:59:00,100,100,100,100,60600
2021-11-01 11:00:00,99,99,99,99,2000
2021-11-01 11:01:00,99,99,99,99,0
2021-11-01 11:02:00,99,99,99,99,0
2021-11-01 11:03:00,100,100,100,100,334700
2021-11-01 11:04:00,100,100,100,100,75000
2021-11-01 11:05:00,100,100,101,101,25200
2021-11-01 11:06:00,101,101,101,101,400
2021-11-01 11:07:00,101,100,101,100,3300
2021-11-01 11:08:00,101,100,101,100,0
2021-11-01 11:09:00,101,100,101,100,0
2021-11-01 11:10:00,101,100,101,100,0
2021-11-01 11:11:00,101,100,101,100,0
2021-11-01 11:12:00,100,100,100,100,1000
2021-11-01 11:13:00,100,100,100,100,0
2021-11-01 11:14:00,100,100,100,100,0
2021-11-01 11:15:00,100,100,100,100,85800
2021-11-01 11:16:00,100,100,100,100,67200
2021-11-01 11:17:00,100,100,100,100,0
2021-11-01 11:18:00,100,100,100,100,0
2021-11-01 11:19:00,100,100,100,100,0
2021-11-01 11:20:00,100,100,100,100,0
2021-11-01 11:21:00,100,100,100,100,0
2021-11-01 11:22:00,100,100,100,100,0
2021-11-01 11:23:00,100,100,100,100,0
2021-11-01 11:24:00,100,100,100,100,0
2021-11-01 11:25:00,100,100,100,100,0
2021-11-01 11:26:00,100,100,100,100,6000
2021-11-01 11:27:00,100,100,100,100,389500
2021-11-01 11:28:00,100,100,100,100,0
2021-11-01 11:29:00,100,100,100,100,0
2021-11-01 11:30:00,100,100,100,100,0
2021-11-01 11:31:00,100,100,100,100,0
2021-11-01 11:32:00,100,100,100,100,0
2021-11-01 11:33:00,100,100,100,100,0
2021-11-01 11:34:00,100,100,100,100,0
2021-11-01 11:35:00,100,100,100,100,0
2021-11-01 11:36:00,100,100,100,100,0
2021-11-01 11:37:00,100,100,100,100,0
2021-11-01 11:38:00,100,100,100,100,0
2021-11-01 11:39:00,100,100,100,100,0
2021-11-01 11:40:00,100,100,100,100,0
2021-11-01 11:41:00,100,100,100,100,0
2021-11-01 11:42:00,100,100,100,100,0
2021-11-01 11:43:00,100,100,100,100,0
2021-11-01 11:44:00,100,100,100,100,0
2021-11-01 11:45:00,100,100,100,100,0
2021-11-01 11:46:00,100,100,100,100,0
2021-11-01 11:47:00,100,100,100,100,0
2021-11-01 11:48:00,100,100,100,100,0
2021-11-01 11:49:00,100,100,100,100,0
2021-11-01 11:50:00,100,100,100,100,0
2021-11-01 11:51:00,100,100,100,100,0
2021-11-01 11:52:00,100,100,100,100,0
2021-11-01 11:53:00,100,100,100,100,0
2021-11-01 11:54:00,100,100,100,100,0
2021-11-01 11:55:00,100,100,100,100,0
2021-11-01 11:56:00,100,100,100,100,0
2021-11-01 11:57:00,100,100,100,100,0
2021-11-01 11:58:00,100,100,100,100,0
2021-11-01 11:59:00,100,100,100,100,0
2021-11-01 12:00:00,100,100,100,100,0
2021-11-01 12:01:00,100,100,100,100,0
2021-11-01 12:02:00,100,100,100,100,0
2021-11-01 12:03:00,100,100,100,100,0
2021-11-01 12:04:00,100,100,100,100,0
2021-11-01 12:05:00,100,100,100,100,0
2021-11-01 12:06:00,100,100,100,100,0
2021-11-01 12:07:00,100,100,100,100,0
2021-11-01 12:08:00,100,100,100,100,0
2021-11-01 12:09:00,100,100,100,100,0
2021-11-01 12:10:00,100,100,100,100,0
2021-11-01 12:11:00,100,100,100,100,0
2021-11-01 12:12:00,100,100,100,100,0
2021-11-01 12:13:00,100,100,100,100,0
2021-11-01 12:14:00,100,100,100,100,0
2021-11-01 12:15:00,100,100,100,100,0
2021-11-01 12:16:00,100,100,100,100,0
2021-11-01 12:17:00,100,100,100,100,0
2021-11-01 12:18:00,100,100,100,100,0
2021-11-01 12:19:00,100,100,100,100,0
2021-11-01 12:20:00,100,100,100,100,0
2021-11-01 12:21:00,100,100,100,100,0
