timestamp,open,low,high,close,volume
2021-11-01 09:00:00,128,128,132,130,0
2021-11-01 09:01:00,131,131,132,131,88300
2021-11-01 09:02:00,132,131,132,132,10000
2021-11-01 09:03:00,131,131,131,131,213000
2021-11-01 09:04:00,130,130,131,131,10100
2021-11-01 09:05:00,131,130,131,130,17000
2021-11-01 09:06:00,131,131,131,131,17600
2021-11-01 09:07:00,131,131,131,131,0
2021-11-01 09:08:00,131,131,131,131,300
2021-11-01 09:09:00,131,131,131,131,0
2021-11-01 09:10:00,131,131,131,131,50700
2021-11-01 09:11:00,131,131,131,131,0
2021-11-01 09:12:00,131,131,131,131,10100
2021-11-01 09:13:00,131,131,131,131,0
2021-11-01 09:14:00,131,131,131,131,0
2021-11-01 09:15:00,131,131,131,131,12800
2021-11-01 09:16:00,130,130,131,131,75400
2021-11-01 09:17:00,130,130,131,131,0
2021-11-01 09:18:00,130,130,131,131,0
2021-11-01 09:19:00,131,131,131,131,60000
2021-11-01 09:20:00,131,131,131,131,0
2021-11-01 09:21:00,131,131,131,131,16000
2021-11-01 09:22:00,130,130,130,130,17200
2021-11-01 09:23:00,130,130,131,131,50500
2021-11-01 09:24:00,130,130,131,131,0
2021-11-01 09:25:00,130,130,131,131,0
2021-11-01 09:26:00,131,131,131,131,1000
2021-11-01 09:27:00,131,131,131,131,2700
2021-11-01 09:28:00,131,131,131,131,300
2021-11-01 09:29:00,131,131,131,131,0
2021-11-01 09:30:00,131,131,131,131,700
2021-11-01 09:31:00,131,130,131,130,50600
2021-11-01 09:32:00,130,130,130,130,30000
2021-11-01 09:33:00,131,131,131,131,8800
2021-11-01 09:34:00,131,131,131,131,0
2021-11-01 09:35:00,131,131,131,131,95500
2021-11-01 09:36:00,131,131,131,131,560300
2021-11-01 09:37:00,131,131,132,132,360500
2021-11-01 09:38:00,131,131,132,132,0
2021-11-01 09:39:00,132,132,132,132,1800
2021-11-01 09:40:00,132,132,132,132,300
2021-11-01 09:41:00,132,132,132,132,0
2021-11-01 09:42:00,131,131,131,131,500
2021-11-01 09:43:00,132,132,132,132,100
2021-11-01 09:44:00,132,132,132,132,103300
2021-11-01 09:45:00,132,132,132,132,257300
2021-11-01 09:46:00,132,132,132,132,11600
2021-11-01 09:47:00,131,131,132,132,10900
2021-11-01 09:48:00,131,131,132,132,0
2021-11-01 09:49:00,131,131,132,132,0
2021-11-01 09:50:00,131,131,132,132,0
2021-11-01 09:51:00,131,131,132,132,0
2021-11-01 09:52:00,131,131,132,132,0
2021-11-01 09:53:00,131,131,132,132,0
2021-11-01 09:54:00,131,131,132,132,824800
2021-11-01 09:55:00,131,130,131,130,20000
2021-11-01 09:56:00,132,131,132,131,87300
2021-11-01 09:57:00,132,132,132,132,100
2021-11-01 09:58:00,132,132,132,132,800
2021-11-01 09:59:00,132,132,132,132,0
2021-11-01 10:00:00,132,132,132,132,1000
2021-11-01 10:01:00,132,132,132,132,100
2021-11-01 10:02:00,131,131,131,131,200
2021-11-01 10:03:00,131,131,131,131,1700
2021-11-01 10:04:00,132,132,132,132,100
2021-11-01 10:05:00,132,132,132,132,0
2021-11-01 10:06:00,132,132,132,132,0
